DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-14,16:00:00,2001,8608000000,112.27,2141.91,,0.533,14804000000,-12585000000,2553000000
2021-10-29,15:00:00,2001,2607000000,34.0,,36.0,0.54,,,
2021-12-28,16:00:00,2001,5235000000,68.27,,36.0,0.525,3258000000,-4373000000,-467000000
2022-02-25,15:00:00,2001,7634000000,99.54,,38.0,0.521,,,
2022-05-13,16:00:00,2001,9327000000,121.59,2268.3,,0.534,11975000000,-10103000000,-4278000000
2022-05-16,09:00:00,2001,9327000000,121.59,2268.3,,0.534,11975000000,-10103000000,-4278000000
2022-08-04,16:00:00,2001,2726000000,35.52,,38.0,0.54,,,
2022-11-04,15:00:00,2001,4963000000,64.17,,38.0,0.545,3620000000,-2730000000,-4869000000
2023-02-03,16:00:00,2001,8084000000,104.27,,38.0,0.546,,,
2023-05-12,17:00:00,2001,10260000000,132.16,2421.48,,0.548,15055000000,-5026000000,-8402000000
2023-08-04,15:00:00,2001,4479000000,57.47,,40.0,0.563,,,
2023-11-07,15:00:00,2001,8489000000,108.9,,56.0,0.559,7293000000,-9077000000,-3330000000
2024-02-06,15:00:00,2001,14307000000,183.52,,56.0,0.565,,,
2024-05-14,16:00:00,2001,26367000000,338.2,2874.28,,0.58,24022000000,-9489000000,-7241000000
2024-08-06,16:00:00,2001,9433000000,120.98,,66.0,0.591,,,
2024-11-07,16:00:00,2001,14039000000,179.96,,66.0,0.597,6585000000,-3307000000,-5046000000
2025-02-06,16:00:00,2001,19489000000,249.79,,66.0,0.602,,,
2025-05-13,16:00:00,2001,24757000000,317.27,3102.27,,0.607,18768000000,-7807000000,-10533000000
2025-08-06,16:00:00,2001,4678000000,57.75,,66.0,0.635,,,
2025-10-14,16:00:00,2001,4678000000,57.75,,66.0,0.635,,,
2025-11-07,16:00:00,2001,9269000000,112.2,,66.0,0.629,9000000000,-13496000000,5378000000
2026-02-05,16:00:00,2001,15577000000,187.5,,66.0,0.61,,,
