DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-13,15:00:00,2222,-569000000,-18.3,621.53,,0.772,82000000,-605000000,-462000000
2021-05-14,12:00:00,2222,-569000000,-18.3,621.53,,0.772,82000000,-605000000,-462000000
2021-08-04,15:00:00,2222,-191000000,-6.16,584.55,,0.765,,,
2021-11-04,15:00:00,2222,-282000000,-9.08,581.85,30.0,0.786,953421000,-251442000,-1055048000
2022-02-03,15:00:00,2222,1477000000,47.47,638.78,30.0,0.729,,,
2022-05-02,15:00:00,2222,,,,,,,,
2022-05-13,15:30:00,2222,1915000000,61.56,654.15,,0.741,4293000000,-526000000,-1176000000
2022-05-13,19:00:00,2222,1915000000,61.56,654.15,,0.741,4293000000,-526000000,-1176000000
2022-08-03,15:00:00,2222,838000000,26.96,651.52,30.0,0.738,,,
2022-11-01,15:00:00,2222,1994000000,64.09,688.9,30.0,0.752,2180158000,-302324000,-1055268000
2022-10-24,15:00:00,2222,,,,,,,,
2023-02-02,15:00:00,2222,4711000000,151.39,776.12,30.0,0.715,,,
2023-03-16,15:00:00,2222,,,,70.0,,,,
2023-05-15,15:00:00,2222,7018000000,225.52,852.13,,0.718,9085000000,-1615000000,-1223000000
2023-05-09,15:00:00,2222,,,,,,,,
2023-08-01,15:00:00,2222,2068000000,66.49,849.11,14.0,0.742,,,
2023-11-01,15:00:00,2222,4453000000,28.62,185.25,,0.75,3067397000,-736839000,-2260809000
2023-10-23,15:00:00,2222,,,,,,,,
2024-02-01,15:00:00,2222,7899000000,50.77,207.37,,0.755,,,
2024-03-15,15:00:00,2222,,,,,,,,
2024-05-14,15:00:00,2222,10831000000,69.61,226.38,,0.757,10845000000,-2004000000,-2322000000
2024-08-01,15:00:00,2222,2265000000,14.56,213.04,28.0,0.764,,,
2024-11-05,15:30:00,2222,4990000000,32.07,,28.0,0.774,5252000000,-1639000000,-4358000000
2025-01-17,16:00:00,2222,4990000000,32.07,,28.0,0.774,,,
2025-02-03,15:30:00,2222,9024000000,57.99,,28.0,0.781,,,
2025-04-11,15:30:00,2222,,,,32.0,,,,
2025-05-13,15:30:00,2222,12122000000,78.0,259.67,,0.771,13204000000,-3438000000,-7372000000
2025-08-01,15:30:00,2222,2303000000,14.92,242.59,35.0,0.775,,,
2025-11-04,15:30:00,2222,5016000000,32.49,260.97,35.0,0.79,5263000000,-3353000000,-5242000000
2026-02-02,15:30:00,2222,9331000000,60.43,288.96,35.0,0.806,,,
