DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-07,13:30:00,4521,13405000000,347.37,3555.93,,0.834,14380000000,-1644000000,-8752000000
2021-08-03,13:30:00,4521,3362000000,87.78,,150.0,0.831,,,
2021-11-04,13:30:00,4521,6721000000,176.24,,150.0,0.835,5434000000,-1182000000,-5287000000
2022-02-03,13:30:00,4521,10246000000,269.41,,150.0,0.83,,,
2022-03-29,16:15:00,4521,,,,,,,,
2022-05-11,13:30:00,4521,9549000000,251.43,3642.34,,0.834,13336000000,-7888000000,-8129000000
2022-08-03,13:30:00,4521,2907000000,76.91,,150.0,0.831,,,
2022-11-08,13:30:00,4521,5964000000,158.34,,150.0,0.836,6427000000,-1410000000,-4174000000
2023-02-03,13:30:00,4521,9149000000,243.31,,150.0,0.835,,,
2023-05-10,13:30:00,4521,5440000000,144.8,3636.17,,0.819,9253000000,-2627000000,-6990000000
2023-08-04,13:30:00,4521,2510000000,66.99,,150.0,0.821,,,
2023-11-08,13:30:00,4521,4068000000,108.18,,150.0,0.82,-245000000,-1141000000,-2813000000
2024-02-06,13:30:00,4521,6675000000,177.1,,150.0,0.832,,,
2024-05-14,13:30:00,4521,8025000000,212.67,3796.05,,0.838,2577000000,-5854000000,-5658000000
2024-08-07,15:00:00,4521,1754000000,46.32,,190.0,0.815,,,
2024-08-07,15:00:00,4521,,,,190.0,,,,
2024-11-08,15:30:00,4521,14286000000,377.23,,190.0,0.825,23932000000,-2432000000,-2839000000
2025-02-06,15:30:00,4521,19175000000,506.31,,190.0,0.803,,,
2025-04-08,15:30:00,4521,,,,,,,,
2025-05-12,15:30:00,4521,13945000000,365.42,3974.47,,0.802,29780000000,-19650000000,-5369000000
2025-08-07,15:30:00,4521,271000000,7.13,,190.0,0.836,,,
2025-09-26,16:00:00,4521,,,,,,,,
2025-11-10,15:30:00,4521,992000000,26.16,,190.0,0.834,-8064000000,429000000,-5225000000
2026-02-06,15:30:00,4521,1398000000,36.87,,190.0,0.826,,,
