DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-04-09,15:00:00,8198,5302000000,146.07,2041.96,,0.567,18849000000,-5929000000,-2307000000
2021-07-07,15:00:00,8198,1305000000,35.96,2026.22,50.0,0.591,,,
2021-10-06,15:00:00,8198,3110000000,85.69,2076.91,50.0,0.591,2833000000,-2382000000,-1963000000
2021-11-12,15:00:00,8198,,,,57.0,,,,
2022-01-12,15:00:00,8198,5390000000,148.48,2139.68,57.0,0.609,,,
2022-04-08,15:00:00,8198,7595000000,210.53,2178.12,,0.592,6358000000,-5408000000,-12873000000
2022-07-06,15:00:00,8198,1460000000,45.9,2167.22,57.0,0.577,,,
2022-10-05,15:00:00,8198,2940000000,92.39,2210.97,57.0,0.582,7510000000,-4511000000,-1997000000
2023-01-13,15:00:00,8198,3982000000,125.11,2244.6,57.0,0.598,,,
2023-04-12,15:00:00,8198,6169000000,193.82,2315.12,,0.617,10500000000,-7147000000,-2192000000
2023-07-12,15:00:00,8198,1554000000,48.84,2306.83,60.0,0.586,,,
2023-10-11,15:00:00,8198,3641000000,114.38,2374.7,60.0,0.581,11177000000,-2328000000,-1961000000
2024-01-12,15:00:00,8198,5447000000,171.07,2432.15,60.0,0.591,,,
2024-03-19,17:00:00,8198,,,,,,,,
2024-04-10,15:00:00,8198,8313000000,261.06,2528.66,,0.605,18228000000,-6492000000,-2116000000
2024-07-12,15:00:00,8198,1850000000,58.08,2527.35,75.0,0.609,,,
2024-10-09,15:00:00,8198,4032000000,126.51,2593.73,75.0,0.577,8737000000,-5303000000,-2083000000
2025-01-10,15:30:00,8198,5741000000,180.12,2649.61,75.0,0.597,,,
2025-04-11,15:30:00,8198,9387000000,294.51,2774.07,,0.653,9761000000,-10865000000,-2230000000
2025-07-11,15:30:00,8198,2009000000,63.03,2763.84,85.0,0.601,,,
2025-10-14,15:00:00,8198,5663000000,177.64,2879.99,85.0,0.603,14162000000,-3302000000,-2543000000
2026-01-08,15:00:00,8198,7376000000,231.37,2936.92,85.0,0.622,,,
