DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-04-28,15:00:00,4063,293732000000,706.76,6769.72,,0.832,401176000000,-250719000000,-91123000000
2021-07-27,15:00:00,4063,95725000000,230.35,7051.66,300.0,0.837,,,
2021-10-27,15:00:00,4063,220904000000,531.67,7358.44,300.0,0.831,266148000000,-164547000000,-61985000000
2022-01-27,15:00:00,4063,353135000000,850.0,7553.27,400.0,0.835,,,
2022-04-27,15:00:00,4063,500117000000,1203.8,8007.24,,0.821,553528000000,-253723000000,-122504000000
2022-07-27,15:00:00,4063,184124000000,446.28,8333.36,450.0,0.818,,,
2022-10-27,15:00:00,4063,392324000000,955.99,9268.71,450.0,0.817,368593000000,-58989000000,-278464000000
2023-01-26,15:00:00,4063,578519000000,1416.49,9749.12,500.0,0.825,,,
2023-04-27,15:00:00,4063,708238000000,347.84,1918.37,,0.818,788013000000,-186488000000,-423559000000
2023-07-27,15:00:00,4063,153633000000,76.13,1950.53,100.0,0.828,,,
2023-10-27,15:00:00,4063,301439000000,149.65,2106.41,100.0,0.829,380547000000,-695226000000,-193471000000
2024-01-26,15:00:00,4063,406529000000,202.44,2133.98,100.0,0.831,,,
2024-04-25,15:00:00,4063,520140000000,259.41,2133.17,,0.827,755183000000,-1099208000000,-369466000000
2024-07-26,15:00:00,4063,144021000000,72.21,2234.22,106.0,0.836,,,
2024-10-25,15:00:00,4063,294117000000,147.83,2372.09,106.0,0.833,451889000000,-235235000000,-230293000000
2025-01-29,12:00:00,4063,432539000000,217.76,2219.61,106.0,0.831,,,
2025-02-12,15:30:00,4063,,,,,,,,
2025-04-25,15:30:00,4063,534021000000,269.52,2375.48,,0.826,881934000000,-142553000000,-454905000000
2025-07-24,15:30:00,4063,126428000000,66.48,2210.59,106.0,0.79,,,
2025-10-24,15:30:00,4063,257844000000,136.61,2251.21,106.0,0.787,347066000000,-300701000000,-303317000000
2026-01-27,15:30:00,4063,384320000000,204.12,2303.72,106.0,0.792,,,
