DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-11,15:00:00,8242,-24791000000,-200.45,1843.78,,0.364,12755000000,-20761000000,31859000000
2021-07-28,14:00:00,8242,6277000000,50.73,,25.0,0.378,,,
2021-11-05,15:00:00,8242,8085000000,65.35,,25.0,0.388,-3005000000,9159000000,-3989000000
2022-02-10,15:00:00,8242,12937000000,104.56,,25.0,0.346,,,
2022-05-12,15:00:00,8242,9872000000,79.84,1922.25,,0.362,7007000000,-5745000000,-28578000000
2022-06-13,15:00:00,8242,9872000000,79.84,1922.25,,0.362,7007000000,-5745000000,-28578000000
2022-08-04,15:00:00,8242,651000000,5.29,,25.0,0.361,,,
2022-11-02,16:15:00,8242,2790000000,22.64,,25.0,0.373,,,
2023-02-06,15:00:00,8242,10957000000,89.93,,25.0,0.342,,,
2023-05-11,15:00:00,8242,16382000000,135.85,2137.87,,0.362,30295000000,5782000000,-12549000000
2023-08-02,15:00:00,8242,3371000000,29.11,,25.0,0.374,,,
2023-11-02,15:00:00,8242,6294000000,54.47,,28.0,0.371,,,
2024-02-02,15:00:00,8242,17772000000,153.94,,28.0,0.365,,,
2024-05-15,16:15:00,8242,21905000000,189.82,2323.87,,0.378,49332000000,-17752000000,-22531000000
2024-08-06,15:00:00,8242,26464000000,243.37,,40.0,0.363,,,
2024-11-06,14:00:00,8242,27068000000,236.28,,40.0,0.409,,,
2025-02-05,14:00:00,8242,37449000000,320.56,,40.0,0.397,,,
2025-05-13,14:00:00,8242,34842000000,295.51,2448.54,,0.41,46268000000,-13304000000,-44990000000
2025-08-01,14:00:00,8242,3980000000,32.89,,44.0,0.423,,,
2025-10-31,14:00:00,8242,6909000000,57.7,,44.0,0.417,,,
2026-02-04,14:00:00,8242,28979000000,244.43,,44.0,0.406,,,
