DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-10,15:00:00,8331,49641000000,66.82,1401.4,,0.058,1913821000000,-182832000000,-14115000000
2021-08-06,15:00:00,8331,15320000000,20.61,,22.0,0.058,,,
2021-11-08,15:00:00,8331,31888000000,42.87,,22.0,0.058,,,
2022-02-04,15:00:00,8331,45366000000,61.04,,24.0,0.057,,,
2022-05-12,15:30:00,8331,54498000000,73.47,1436.74,,0.055,710040000000,-81370000000,-41367000000
2022-08-05,15:00:00,8331,16899000000,22.92,,26.0,0.055,,,
2022-11-07,15:00:00,8331,35264000000,47.93,,26.0,0.054,,,
2023-02-08,15:00:00,8331,48513000000,66.24,,28.0,0.053,,,
2023-05-15,15:00:00,8331,60276000000,82.52,1464.45,,0.053,-20384000000,-88492000000,-29090000000
2023-08-04,15:00:00,8331,18409000000,25.4,,30.0,0.054,,,
2023-11-09,08:45:00,8331,34789000000,48.0,,30.0,0.054,,,
2024-02-02,15:00:00,8331,50129000000,69.27,,32.0,0.055,,,
2024-05-10,15:00:00,8331,62440000000,86.53,1651.46,,0.055,787870000000,-136006000000,-31756000000
2024-08-02,15:00:00,8331,20032000000,28.0,,36.0,0.052,,,
2024-11-11,15:30:00,8331,37772000000,52.79,,36.0,0.053,,,
2025-02-07,15:30:00,8331,54533000000,76.31,,40.0,0.052,,,
2025-05-08,15:30:00,8331,74259000000,104.17,1618.89,,0.052,24242000000,-392510000000,-65046000000
2025-08-04,15:30:00,8331,21783000000,30.79,,48.0,0.052,,,
2025-11-07,15:30:00,8331,44222000000,62.5,,48.0,0.058,,,
2026-02-02,15:30:00,8331,68805000000,97.58,,52.0,0.059,,,
