DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-13,13:00:00,5232,11719000000,304.56,5397.31,,0.618,32797000000,-18884000000,-10869000000
2021-08-05,15:00:00,5232,2757000000,73.85,,120.0,0.626,,,
2021-11-11,14:30:00,5232,6042000000,162.13,,120.0,0.631,12218000000,-8630000000,-5645000000
2022-02-10,15:00:00,5232,8292000000,222.99,,120.0,0.606,,,
2022-05-12,14:30:00,5232,9674000000,262.77,5778.4,,0.607,18255000000,-16062000000,-7995000000
2022-08-09,15:00:00,5232,-1107000000,-32.2,,120.0,0.566,,,
2022-11-09,14:30:00,5232,-2910000000,-84.79,,120.0,0.53,-15776000000,-9076000000,28803000000
2023-02-09,15:00:00,5232,-1705000000,-49.71,,120.0,0.526,,,
2023-05-11,14:30:00,5232,-5719000000,-166.79,5326.24,,0.512,-16146000000,-19818000000,37292000000
2023-06-28,16:55:00,5232,,,,,,,,
2023-08-08,15:00:00,5232,5183000000,151.34,,120.0,0.523,,,
2023-08-08,15:00:00,5232,,,,,,,,
2023-11-09,14:30:00,5232,5878000000,171.61,,120.0,0.522,19484000000,-9435000000,-8294000000
2023-11-09,14:30:00,5232,,,,,,,,
2024-02-09,15:00:00,5232,10604000000,309.61,,120.0,0.527,,,
2024-02-09,15:00:00,5232,,,,,,,,
2024-05-14,14:30:00,5232,15339000000,447.85,5674.61,,0.545,43731000000,-15350000000,-24395000000
2024-08-06,15:00:00,5232,686000000,20.17,,120.0,0.532,,,
2024-11-12,14:30:00,5232,943000000,28.06,,120.0,0.524,10190000000,-12889000000,-376000000
2024-11-12,14:30:00,5232,,,,,,,,
2025-02-13,14:30:00,5232,6675000000,199.74,,120.0,0.528,,,
2025-05-13,14:30:00,5232,9008000000,270.37,5793.86,,0.541,24885000000,-21816000000,-5341000000
2025-08-05,14:30:00,5232,1480000000,45.14,,120.0,0.532,,,
2025-11-11,14:30:00,5232,5590000000,172.48,,120.0,0.536,15505000000,-9428000000,-7552000000
2025-11-11,14:30:00,5232,,,,,,,,
2025-11-12,11:30:00,5232,,,,,,,,
2026-02-10,14:30:00,5232,6250000000,194.16,,120.0,0.526,,,
