DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-14,15:05:00,8600,9984000000,62.51,1494.87,,0.054,228257000000,-42814000000,-1387000000
2021-08-10,15:00:00,8600,4489000000,28.07,,8.0,0.053,,,
2021-11-02,15:00:00,8600,,,,,,,,
2021-11-12,15:05:00,8600,6795000000,42.47,,9.0,0.053,,,
2022-02-10,15:00:00,8600,10787000000,67.38,,9.0,0.053,,,
2022-05-13,15:05:00,8600,13062000000,81.53,1506.59,,0.052,47910000000,-27436000000,-2375000000
2022-08-10,15:00:00,8600,3287000000,20.45,,9.0,0.05,,,
2022-11-11,15:00:00,8600,6848000000,42.49,,10.0,0.05,,,
2023-02-10,15:00:00,8600,10603000000,65.71,,10.0,0.05,,,
2023-05-15,15:00:00,8600,14168000000,87.71,1506.76,,0.053,-201412000000,37476000000,-2564000000
2023-08-10,15:00:00,8600,3648000000,22.51,,10.0,0.053,,,
2023-11-14,15:00:00,8600,7014000000,43.24,,11.0,0.053,,,
2023-11-08,15:00:00,8600,,,,,,,,
2024-02-09,15:00:00,8600,10453000000,63.93,,11.0,0.056,,,
2024-05-14,15:00:00,8600,14008000000,82.1,1426.53,,0.056,57591000000,27567000000,6503000000
2024-08-09,15:00:00,8600,4596000000,23.92,,12.0,0.055,,,
2024-11-06,15:30:00,8600,,,,13.0,,,,
2024-11-12,15:30:00,8600,8683000000,45.15,,16.0,0.056,,,
2025-02-10,14:30:00,8600,14202000000,73.84,,16.0,0.056,,,
2025-05-13,14:30:00,8600,15832000000,82.32,1457.97,,0.055,118189000000,-68152000000,-3054000000
2025-08-08,14:30:00,8600,5244000000,27.25,,26.0,0.056,,,
2025-11-11,14:30:00,8600,5668000000,29.38,,26.0,0.055,,,
2026-02-10,14:30:00,8600,11681000000,60.54,,26.0,0.055,,,
