DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-03-22,16:00:00,1885,,,,70.0,,,,
2021-05-14,16:00:00,1885,6859000000,350.63,3946.12,,0.369,1471000000,-4731000000,-8254000000
2021-08-06,16:00:00,1885,1132000000,59.83,,80.0,0.366,,,
2021-11-11,16:00:00,1885,3536000000,187.38,,80.0,0.383,8855000000,-955000000,-5844000000
2022-02-08,16:00:00,1885,,,,90.0,,,,
2022-02-08,16:00:00,1885,5042000000,265.83,,90.0,0.366,,,
2022-05-13,16:00:00,1885,7385000000,382.81,3939.69,,0.404,-2671000000,-2391000000,4550000000
2022-08-05,15:00:00,1885,620000000,29.04,,90.0,0.447,,,
2022-11-10,16:00:00,1885,527000000,24.72,,90.0,0.441,8480000000,-1339000000,-5275000000
2022-11-10,16:00:00,1885,,,,,,,,
2023-02-08,15:00:00,1885,2014000000,93.91,,90.0,0.411,,,
2023-05-12,16:00:00,1885,4835000000,224.55,4071.84,,0.391,-13947000000,-2578000000,12723000000
2023-08-09,16:00:00,1885,2838000000,132.23,,100.0,0.389,,,
2023-11-10,16:00:00,1885,,,,110.0,,,,
2023-11-10,16:00:00,1885,4497000000,212.7,,110.0,0.353,14423000000,-2365000000,-4231000000
2024-02-08,16:00:00,1885,,,,150.0,,,,
2024-02-08,16:00:00,1885,8338000000,400.15,,150.0,0.336,,,
2024-05-13,16:00:00,1885,10517000000,127.73,1206.27,,0.35,39350000000,-2639000000,-8493000000
2024-08-09,16:00:00,1885,1337000000,16.87,,40.5,0.386,,,
2024-11-11,16:00:00,1885,6667000000,84.06,,54.0,0.362,-9936000000,-330000000,-7923000000
2024-11-11,16:00:00,1885,,,,54.0,,,,
2025-02-07,16:00:00,1885,,,,71.0,,,,
2025-02-07,16:00:00,1885,11718000000,147.73,,71.0,0.337,,,
2025-05-13,16:00:00,1885,14908000000,187.94,1342.7,,0.356,-14255000000,93000000,-1250000000
2025-08-08,16:00:00,1885,3448000000,43.58,,76.0,0.348,,,
2025-11-11,16:00:00,1885,7665000000,97.56,,77.0,0.351,18726000000,-1320000000,-14672000000
2025-11-11,16:00:00,1885,,,,77.0,,,,
2026-02-06,16:00:00,1885,14302000000,183.0,,92.0,0.363,,,
2026-02-06,16:00:00,1885,,,,92.0,,,,
