DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-11,15:00:00,6707,-6952000000,-287.96,3463.44,,0.358,7629000000,-12294000000,21086000000
2021-08-05,15:00:00,6707,846000000,35.06,,30.0,0.367,,,
2021-11-05,15:00:00,6707,1958000000,81.17,,30.0,0.387,9916000000,-4707000000,-5509000000
2022-02-03,15:00:00,6707,1586000000,65.72,,30.0,0.386,,,
2022-05-12,15:00:00,6707,3204000000,132.79,3934.87,,0.388,13675000000,-12598000000,-6592000000
2022-08-05,15:00:00,6707,157000000,6.54,,30.0,0.378,,,
2022-11-04,15:00:00,6707,2954000000,122.41,,30.0,0.383,13605000000,-13372000000,5867000000
2023-02-03,15:00:00,6707,6453000000,267.28,,30.0,0.369,,,
2023-05-11,15:00:00,6707,9533000000,394.87,4601.59,,0.368,19200000000,-27679000000,11712000000
2023-08-04,15:00:00,6707,2229000000,92.35,,30.0,0.381,,,
2023-11-07,15:00:00,6707,4448000000,184.27,,30.0,0.382,15907000000,-15760000000,-172000000
2024-02-06,15:00:00,6707,4482000000,185.64,,,0.337,,,
2024-05-10,15:00:00,6707,-8112000000,-335.99,4943.45,,0.311,15528000000,-89111000000,51275000000
2024-05-28,15:00:00,6707,-8112000000,-335.99,4943.45,,0.311,15528000000,-89111000000,51275000000
2024-07-24,05:15:00,6707,,,,,,,,
2024-08-14,15:00:00,6707,-2690000000,-111.4,,0.0,0.308,,,
2024-11-14,15:30:00,6707,48000000000,1987.72,,0.0,0.525,-1520000000,107338000000,-28494000000
2025-02-07,15:30:00,6707,51171000000,2119.06,,0.0,0.565,,,
2025-05-14,15:30:00,6707,50934000000,2119.53,6371.74,,0.569,-9706000000,98051000000,-47891000000
2025-08-13,15:30:00,6707,-864000000,-39.01,,0.0,0.567,,,
2025-11-11,15:30:00,6707,-1397000000,-65.18,,0.0,0.529,-882000000,-14662000000,-16382000000
2026-02-09,15:30:00,6707,-3518000000,-167.88,,0.0,0.513,,,
