DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-03-25,14:30:00,6745,,,,,,,,
2021-04-28,14:30:00,6745,3825000000,152.75,1552.01,,0.575,4051000000,-950000000,-1168000000
2021-07-30,15:00:00,6745,-179000000,-7.17,1519.92,29.0,0.619,,,
2021-10-29,14:30:00,6745,955000000,38.15,1568.4,29.0,0.624,,,
2022-01-31,14:30:00,6745,2230000000,89.06,1615.94,29.0,0.605,,,
2022-05-10,14:30:00,6745,4124000000,164.7,1704.73,,0.578,7792000000,-669000000,-1221000000
2022-08-03,14:30:00,6745,213000000,8.53,1681.61,49.0,0.616,,,
2022-11-04,14:30:00,6745,841000000,33.58,1703.9,49.0,0.61,,,
2023-02-03,14:30:00,6745,1976000000,78.92,1740.25,49.0,0.608,,,
2023-05-10,14:30:00,6745,4422000000,176.65,1849.83,,0.593,415000000,-2203000000,-1618000000
2023-08-03,14:30:00,6745,87000000,3.51,1862.59,51.0,0.623,,,
2023-11-06,14:30:00,6745,1512000000,60.91,1931.38,51.0,0.626,,,
2023-10-31,14:30:00,6745,,,,,,,,
2024-02-05,14:30:00,6745,3467000000,139.75,1978.9,51.0,0.622,,,
2024-03-22,14:30:00,6745,,,,58.0,,,,
2024-05-08,14:30:00,6745,5661000000,228.23,2127.63,,0.619,775000000,-2535000000,-2511000000
2024-08-05,14:30:00,6745,568000000,22.92,2145.12,58.0,0.688,,,
2024-08-30,15:00:00,6745,568000000,22.92,2145.12,58.0,0.688,,,
2024-11-06,15:30:00,6745,2284000000,91.98,2179.8,58.0,0.685,,,
2024-10-31,15:30:00,6745,,,,,,,,
2025-02-06,15:30:00,6745,4893000000,196.95,2283.32,72.0,0.678,,,
2025-05-08,15:30:00,6745,7650000000,307.85,2377.19,,0.659,11874000000,-636000000,-1741000000
2025-08-05,15:30:00,6745,800000000,32.19,2372.71,80.0,0.71,,,
2025-11-06,15:30:00,6745,3015000000,121.25,2479.49,80.0,0.716,,,
2025-10-30,15:30:00,6745,,,,,,,,
2026-02-04,15:30:00,6745,5666000000,227.85,2587.85,80.0,0.717,,,
