DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-03-29,16:30:00,8244,,,,,,,,
2021-04-12,16:30:00,8244,-4949000000,-122.58,833.24,,0.273,4297000000,-3608000000,1481000000
2021-07-13,16:00:00,8244,-1018000000,-25.23,,,0.275,,,
2021-10-12,16:00:00,8244,-881000000,-21.83,,,0.274,1306000000,-2471000000,-2033000000
2021-10-12,16:00:00,8244,,,,,,,,
2022-01-13,15:00:00,8244,-1666000000,-41.28,,,0.257,,,
2022-02-21,17:00:00,8244,,,,0.0,,,,
2022-03-29,17:00:00,8244,,,,,,,,
2022-04-12,16:00:00,8244,-775000000,-19.21,825.03,,0.279,2505000000,-3304000000,-715000000
2022-07-12,17:00:00,8244,37000000,0.93,,,0.264,,,
2022-09-27,17:00:00,8244,,,,,,,,
2022-10-12,15:00:00,8244,422000000,10.55,,,0.274,6243000000,-1697000000,-6056000000
2023-01-12,15:00:00,8244,272000000,6.82,,,0.264,,,
2023-04-11,15:30:00,8244,1893000000,47.38,862.82,,0.292,7564000000,-3022000000,-5403000000
2023-05-17,15:00:00,8244,1893000000,47.38,862.82,,0.292,7564000000,-3022000000,-5403000000
2023-07-12,15:00:00,8244,179000000,4.47,,10.0,0.293,,,
2023-08-22,17:00:00,8244,,,,,,,,
2023-10-10,15:00:00,8244,1182000000,29.39,,10.0,0.296,6926000000,-2544000000,-5164000000
2023-10-10,15:00:00,8244,,,,,,,,
2024-01-10,16:00:00,8244,1537000000,38.38,,10.0,0.293,,,
2024-04-10,15:00:00,8244,2777000000,69.44,934.5,,0.323,10170000000,-2194000000,-7490000000
2024-07-11,15:00:00,8244,789000000,19.71,,10.0,0.331,,,
2024-07-11,15:00:00,8244,,,,,,,,
2024-10-11,15:00:00,8244,1423000000,35.43,,20.0,0.336,5880000000,-2308000000,-1245000000
2025-01-10,15:30:00,8244,1716000000,42.97,,20.0,0.301,,,
2025-04-11,15:30:00,8244,3484000000,87.85,990.04,,0.337,6730000000,-3900000000,-3970000000
2025-07-11,15:30:00,8244,-604000000,-15.47,,20.0,0.322,,,
2025-07-11,15:30:00,8244,,,,,,,,
2025-09-26,15:30:00,8244,,,,,,,,
2025-10-10,15:30:00,8244,3580000000,91.11,,20.0,0.35,9273000000,-5482000000,-1471000000
2026-01-13,15:30:00,8244,4662000000,118.08,,20.0,0.349,,,
