DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-07,15:00:00,8585,17668000000,9.36,139.55,,0.047,54578000000,-13999000000,44174000000
2021-07-30,15:00:00,8585,7391000000,4.26,,3.0,0.06,,,
2021-10-29,15:00:00,8585,12448000000,7.17,,3.0,0.062,,,
2022-01-28,15:00:00,8585,18121000000,9.77,,3.0,0.058,,,
2022-05-06,15:10:00,8585,19476000000,10.55,124.98,,0.057,81757000000,-19013000000,-40150000000
2022-07-29,15:00:00,8585,2899000000,1.69,,4.0,0.058,,,
2022-10-28,15:00:00,8585,10718000000,62.43,,40.0,0.06,,,
2023-01-31,15:00:00,8585,12381000000,72.14,,40.0,0.06,,,
2023-05-12,16:00:00,8585,19035000000,110.92,1324.44,,0.062,32201000000,-20332000000,-80676000000
2023-07-28,15:00:00,8585,3679000000,21.45,,40.0,0.061,,,
2023-10-31,15:00:00,8585,10126000000,59.04,,40.0,0.065,,,
2024-01-31,15:00:00,8585,11571000000,67.47,,40.0,0.065,,,
2024-05-10,16:00:00,8585,12571000000,73.3,1388.79,,0.076,-43465000000,-44483000000,221627000000
2024-07-31,15:00:00,8585,3051000000,17.82,,40.0,0.078,,,
2024-10-31,15:00:00,8585,3738000000,21.84,,40.0,0.079,,,
2025-01-31,15:30:00,8585,10245000000,59.85,,40.0,0.08,,,
2025-05-13,15:30:00,8585,13943000000,81.45,1397.9,,0.083,2619000000,-13305000000,-252030000000
2025-07-31,15:30:00,8585,1764000000,10.31,,40.0,0.083,,,
2025-10-31,15:30:00,8585,6235000000,36.43,,40.0,0.084,,,
2026-01-30,15:30:00,8585,8756000000,51.16,,40.0,0.082,,,
