DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-04-23,16:00:00,8386,,,,,,,,
2021-05-14,14:00:00,8386,2565000000,86.95,9892.54,,0.054,216353000000,27355000000,-2438000000
2021-08-03,16:00:00,8386,3143000000,106.63,,60.0,0.053,,,
2021-10-26,15:00:00,8386,,,,,,,,
2021-11-09,15:00:00,8386,6667000000,226.11,,60.0,0.054,,,
2022-02-04,15:00:00,8386,,,,70.0,,,,
2022-02-04,15:00:00,8386,9837000000,333.58,,70.0,0.052,,,
2022-05-13,15:00:00,8386,11702000000,396.83,9639.96,,0.049,253921000000,-29105000000,-1772000000
2022-08-09,15:00:00,8386,3336000000,113.29,,70.0,0.048,,,
2022-10-27,15:00:00,8386,,,,,,,,
2022-11-14,15:00:00,8386,5969000000,204.35,,70.0,0.048,,,
2023-02-03,15:00:00,8386,6987000000,239.98,,70.0,0.048,,,
2023-03-16,15:00:00,8386,,,,75.0,,,,
2023-05-11,15:00:00,8386,9172000000,315.57,9719.34,,0.048,-152153000000,227010000000,-3191000000
2023-08-01,15:00:00,8386,3740000000,129.33,,70.0,0.05,,,
2023-10-31,14:00:00,8386,,,,,,,,
2023-11-10,15:00:00,8386,4957000000,172.11,,70.0,0.051,,,
2024-02-02,15:00:00,8386,,,,80.0,,,,
2024-02-02,15:00:00,8386,7005000000,243.91,,80.0,0.053,,,
2024-05-10,15:00:00,8386,9642000000,336.2,11527.06,,0.056,-92451000000,-16577000000,-2891000000
2024-08-06,15:00:00,8386,4527000000,158.56,,100.0,0.056,,,
2024-11-08,15:30:00,8386,6662000000,233.61,,120.0,0.059,,,
2025-02-04,15:30:00,8386,9990000000,350.72,,120.0,0.057,,,
2025-05-12,15:00:00,8386,13700000000,481.23,11550.34,,0.057,-130700000000,-94110000000,-3764000000
2025-08-01,15:00:00,8386,4811000000,169.28,,176.0,0.059,,,
2025-11-07,15:00:00,8386,8944000000,314.58,,216.0,0.061,,,
2026-02-03,15:00:00,8386,13375000000,470.57,,216.0,0.062,,,
