DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-04-12,15:00:00,6323,6470000000,374.4,1785.01,,0.518,8157000000,-2658000000,-1449000000
2021-07-12,15:00:00,6323,2696000000,156.04,,45.0,0.519,,,
2021-10-11,15:00:00,6323,5498000000,318.2,,65.0,0.515,,,
2022-01-12,15:00:00,6323,8715000000,504.34,,65.0,0.5,,,
2022-04-11,15:00:00,6323,12824000000,742.1,2624.39,,0.514,3016000000,-916000000,3578000000
2022-07-11,15:00:00,6323,5126000000,296.64,,110.0,0.501,,,
2022-10-11,15:00:00,6323,12366000000,715.61,,110.0,0.542,,,
2023-01-11,15:00:00,6323,19666000000,1138.05,,135.0,0.54,,,
2023-04-11,15:00:00,6323,21384000000,1237.42,3947.79,,0.539,-1920000000,-5151000000,10742000000
2023-07-11,15:00:00,6323,3557000000,201.91,,135.0,0.524,,,
2023-10-11,15:00:00,6323,9835000000,558.24,,135.0,0.557,,,
2024-01-11,15:00:00,6323,15487000000,879.05,,135.0,0.583,,,
2024-04-11,15:00:00,6323,19576000000,1111.11,5233.37,,0.591,15544000000,-5908000000,-792000000
2024-07-11,15:00:00,6323,8774000000,498.18,,16.0,0.624,,,
2024-10-11,15:00:00,6323,15850000000,89.97,,16.0,0.606,,,
2025-01-10,15:30:00,6323,19708000000,111.83,,16.0,0.612,,,
2025-04-11,15:30:00,6323,23634000000,134.08,668.48,,0.628,36791000000,-6455000000,-9160000000
2025-07-11,15:30:00,6323,5263000000,29.91,,17.0,0.641,,,
2025-10-10,15:30:00,6323,10872000000,62.13,,17.0,0.656,,,
2026-01-09,15:30:00,6323,17465000000,100.1,,17.0,0.682,,,
