DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-02-15,15:00:00,5273,4247000000,221.49,3415.1,42.0,0.691,,,
2021-05-14,15:00:00,5273,5375000000,280.34,3501.85,,0.685,8881000000,-3213000000,-1214000000
2021-08-12,15:00:00,5273,1857000000,96.92,3582.01,43.0,0.672,,,
2021-11-09,14:00:00,5273,2879000000,150.24,3721.86,43.0,0.688,,,
2022-02-10,15:00:00,5273,4359000000,229.25,3666.68,43.0,0.674,,,
2022-05-13,15:00:00,5273,5322000000,281.93,3636.25,,0.647,9298000000,-2371000000,-6792000000
2022-08-09,15:00:00,5273,1746000000,94.75,3563.77,44.0,0.644,,,
2022-11-09,15:00:00,5273,3477000000,188.83,3596.93,49.0,0.644,,,
2023-02-14,15:00:00,5273,5269000000,286.32,3609.93,49.0,0.655,,,
2023-05-12,15:00:00,5273,8201000000,445.73,3800.96,,0.665,9759000000,-7011000000,-1237000000
2023-05-02,15:00:00,5273,,,,72.0,,,,
2023-08-10,15:00:00,5273,2524000000,137.41,3903.17,63.0,0.677,,,
2023-11-10,15:00:00,5273,4511000000,245.68,4033.97,80.0,0.684,,,
2024-02-14,15:00:00,5273,6954000000,379.02,4445.96,80.0,0.692,,,
2024-05-14,15:00:00,5273,9251000000,504.51,4535.11,,0.689,8688000000,-3828000000,-2242000000
2024-08-09,15:00:00,5273,3071000000,167.94,4489.49,100.0,0.698,,,
2024-11-12,15:00:00,5273,4971000000,271.89,4604.14,105.0,0.707,,,
2025-02-14,15:00:00,5273,7926000000,434.7,4859.65,135.0,0.707,,,
2025-05-14,15:00:00,5273,10175000000,561.44,4989.87,,0.707,13370000000,-5347000000,-5615000000
2025-08-14,15:00:00,5273,3674000000,207.74,5190.53,141.0,0.699,,,
2025-11-12,15:00:00,5273,6919000000,392.6,5377.22,162.0,0.71,,,
2026-02-13,15:00:00,5273,10548000000,599.2,5597.86,162.0,0.715,,,
