DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-14,16:00:00,7552,2591000000,118.24,1835.21,,0.485,10262000000,-1533000000,-1217000000
2021-08-10,16:00:00,7552,841000000,38.39,,50.0,0.495,,,
2021-09-27,16:00:00,7552,,,,,,,,
2021-11-11,16:00:00,7552,1707000000,77.72,,50.0,0.479,561000000,-933000000,-550000000
2022-02-09,16:00:00,7552,3532000000,160.72,,60.0,0.389,,,
2022-02-09,16:00:00,7552,,,,,,,,
2022-04-25,16:00:00,7552,,,,65.0,,,,
2022-05-11,16:00:00,7552,3554000000,161.66,1943.8,,0.501,3711000000,-1236000000,-1104000000
2022-08-09,16:00:00,7552,825000000,37.43,,50.0,0.491,,,
2022-09-26,16:00:00,7552,,,,,,,,
2022-11-14,15:00:00,7552,2254000000,101.93,,50.0,0.456,-345000000,-457000000,-884000000
2023-02-08,15:00:00,7552,,,,65.0,,,,
2023-02-08,15:00:00,7552,3687000000,166.56,,65.0,0.396,,,
2023-05-12,16:00:00,7552,3561000000,160.76,2014.27,,0.474,6744000000,-773000000,-1454000000
2023-08-08,15:00:00,7552,1459000000,65.76,,50.0,0.452,,,
2023-10-17,15:00:00,7552,,,,,,,,
2023-11-10,15:00:00,7552,4129000000,185.6,,50.0,0.43,2244000000,-4401000000,-909000000
2024-02-08,15:00:00,7552,5939000000,266.72,,125.0,0.372,,,
2024-02-08,15:00:00,7552,,,,125.0,,,,
2024-05-13,15:00:00,7552,6581000000,295.46,2281.9,,0.449,8361000000,-5075000000,-1481000000
2024-08-08,15:00:00,7552,2388000000,107.24,,50.0,0.46,,,
2024-11-12,16:00:00,7552,4386000000,198.06,,50.0,0.45,6988000000,-1479000000,-3430000000
2025-02-12,15:30:00,7552,5514000000,249.74,,130.0,0.375,,,
2025-05-13,15:30:00,7552,6764000000,306.82,2518.49,,0.455,18121000000,-2802000000,-3993000000
2025-08-07,15:30:00,7552,3319000000,151.21,,50.0,0.441,,,
2025-09-24,15:30:00,7552,,,,,,,,
2025-11-13,15:30:00,7552,6671000000,303.88,,,0.453,-1488000000,-585000000,-2362000000
2026-02-10,15:30:00,7552,9627000000,219.52,,,0.376,,,
