DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-11,16:40:00,7211,-312317000000,-209.88,341.44,,0.274,-41537000000,-101323000000,168291000000
2021-07-27,15:05:00,7211,6091000000,4.09,,0.0,0.293,,,
2021-11-04,15:45:00,7211,21670000000,14.57,,0.0,0.298,-39789000000,-24358000000,-2379000000
2022-01-31,16:15:00,7211,44737000000,30.07,,0.0,0.297,,,
2022-05-10,17:05:00,7211,74037000000,49.76,407.82,,0.315,118114000000,-69123000000,-10234000000
2022-04-26,17:05:00,7211,,,,,,,,
2022-07-27,16:05:00,7211,38560000000,25.91,,,0.354,,,
2022-11-02,17:05:00,7211,82736000000,55.6,,,0.363,86658000000,-37723000000,-74293000000
2023-02-02,17:05:00,7211,130754000000,87.86,,,0.372,,,
2023-05-09,17:05:00,7211,168730000000,113.38,538.28,,0.364,173576000000,-53145000000,-61865000000
2023-07-24,11:05:00,7211,47949000000,32.22,,10.0,0.388,,,
2023-10-30,12:05:00,7211,67489000000,45.34,,10.0,0.39,86502000000,-78309000000,10225000000
2024-02-01,15:05:00,7211,102755000000,69.04,,10.0,0.391,,,
2024-05-08,16:05:00,7211,154709000000,103.97,679.45,,0.412,140806000000,-138865000000,37674000000
2024-07-23,16:05:00,7211,29468000000,19.82,,15.0,0.442,,,
2024-10-30,17:35:00,7211,37951000000,25.52,,15.0,0.44,59591000000,-52822000000,-98388000000
2025-02-03,16:05:00,7211,33230000000,22.8,,15.0,0.424,,,
2025-05-08,15:35:00,7211,40987000000,28.7,698.28,,0.416,174734000000,-114752000000,-274765000000
2025-07-24,15:35:00,7211,738000000,0.55,,10.0,0.406,,,
2025-08-27,15:05:00,7211,,,,,,,,
2025-11-05,17:35:00,7211,-9231000000,-6.9,,10.0,0.402,-100882000000,-66715000000,31651000000
2026-02-05,16:35:00,7211,-4489000000,-3.35,,10.0,0.384,,,
