DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-12,13:00:00,3405,5282000000,15.36,,40.0,0.496,,,
2021-08-12,11:00:00,3405,11710000000,34.04,,40.0,0.505,21128000000,-32635000000,-32785000000
2021-11-10,13:00:00,3405,28602000000,83.15,,40.0,0.51,,,
2022-02-09,11:00:00,3405,37262000000,108.32,1627.84,,0.513,78221000000,-65595000000,-47447000000
2022-05-12,13:00:00,3405,12701000000,37.11,,42.0,0.52,,,
2022-08-10,11:00:00,3405,24207000000,71.32,,42.0,0.537,21362000000,-27340000000,-31183000000
2022-11-09,13:00:00,3405,47174000000,139.64,,42.0,0.552,,,
2023-02-09,11:00:00,3405,54307000000,161.13,1932.37,,0.529,51727000000,-68624000000,-12053000000
2023-02-09,11:00:00,3405,,,,44.0,,,,
2023-05-12,11:00:00,3405,8152000000,24.36,,48.0,0.538,,,
2023-08-09,11:00:00,3405,21842000000,65.26,,50.0,0.566,57616000000,-30184000000,-50494000000
2023-08-09,11:00:00,3405,,,,50.0,,,,
2023-11-09,11:00:00,3405,36487000000,109.0,,50.0,0.576,,,
2024-02-08,11:00:00,3405,42446000000,126.8,2133.75,,0.569,129298000000,-63151000000,-64959000000
2024-05-14,13:00:00,3405,21614000000,64.56,,50.0,0.59,,,
2024-08-09,11:00:00,3405,30446000000,91.2,,54.0,0.604,63703000000,-35845000000,-46327000000
2024-08-09,11:00:00,3405,,,,54.0,,,,
2024-11-13,13:00:00,3405,46634000000,140.83,,54.0,0.581,,,
2025-02-12,11:00:00,3405,31724000000,96.33,2359.03,,0.592,138294000000,-76008000000,-82504000000
2025-05-14,13:00:00,3405,12007000000,37.07,,54.0,0.585,,,
2025-08-08,11:00:00,3405,14039000000,43.5,,54.0,0.581,42162000000,-49149000000,3305000000
2025-11-12,13:00:00,3405,22784000000,71.35,,54.0,0.563,,,
2026-02-10,11:00:00,3405,7468000000,23.62,2418.65,,0.57,98591000000,-98129000000,-16305000000
