DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-03-23,15:30:00,7231,,,,,,,,
2021-05-11,13:30:00,7231,578000000,24.7,4611.46,,0.406,5730000000,-8931000000,3668000000
2021-08-03,13:30:00,7231,-1112000000,-47.74,4680.7,40.0,0.402,,,
2021-11-05,13:30:00,7231,-1472000000,-63.21,4685.95,20.0,0.407,,,
2021-11-05,13:30:00,7231,,,,20.0,,,,
2022-02-04,13:30:00,7231,-1490000000,-63.96,4719.09,20.0,0.385,,,
2022-03-01,13:30:00,7231,,,,,,,,
2022-05-11,13:30:00,7231,386000000,16.61,4902.25,,0.399,-5528000000,-2609000000,3527000000
2022-08-05,13:30:00,7231,388000000,16.93,4995.64,70.0,0.393,,,
2022-09-27,17:00:00,7231,,,,70.0,,,,
2022-11-08,13:30:00,7231,2082000000,90.99,5155.17,70.0,0.401,,,
2023-02-07,13:30:00,7231,4666000000,204.02,5317.21,70.0,0.402,,,
2023-05-10,13:30:00,7231,6321000000,276.51,5268.92,,0.411,15058000000,-8360000000,-4677000000
2023-08-04,13:30:00,7231,1734000000,75.97,5422.3,88.0,0.417,,,
2023-09-25,15:00:00,7231,,,,88.0,,,,
2023-11-07,13:30:00,7231,3381000000,148.13,5698.01,108.0,0.417,,,
2024-02-06,13:30:00,7231,4286000000,187.8,5732.06,108.0,0.422,,,
2024-03-26,16:00:00,7231,,,,98.0,,,,
2024-05-10,13:30:00,7231,4676000000,204.88,6119.46,,0.468,22318000000,-9403000000,-12578000000
2024-08-02,13:30:00,7231,725000000,31.77,6123.81,103.0,0.473,,,
2024-11-06,13:30:00,7231,748000000,32.8,5999.06,103.0,0.485,,,
2025-02-04,13:30:00,7231,3723000000,163.02,6054.77,103.0,0.485,,,
2025-05-09,13:30:00,7231,6387000000,281.13,6133.88,,0.48,15390000000,-1974000000,-10828000000
2025-08-05,13:30:00,7231,1007000000,45.66,5989.31,130.0,0.492,,,
2025-11-05,13:30:00,7231,2483000000,113.08,6190.78,130.0,0.499,,,
2026-02-06,13:30:00,7231,7694000000,351.76,6453.72,130.0,0.502,,,
