DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-04-30,15:00:00,4220,3234000000,51.22,852.51,,0.564,9387000000,-3002000000,-2796000000
2021-07-30,15:00:00,4220,1145000000,18.17,,18.0,0.556,,,
2021-10-29,15:00:00,4220,2137000000,33.9,,18.0,0.558,1915479000,-1072136000,-1532603000
2022-01-31,15:00:00,4220,3328000000,52.77,,18.0,0.559,,,
2022-05-02,15:00:00,4220,3941000000,62.47,914.83,,0.563,4572000000,-2438000000,-2946000000
2022-07-29,15:00:00,4220,1511000000,23.93,,19.0,0.551,,,
2022-10-31,15:00:00,4220,2377000000,37.64,,23.0,0.542,4491609000,-1685921000,-712532000
2022-10-31,15:00:00,4220,,,,,,,,
2023-01-30,15:00:00,4220,3560000000,56.34,,23.0,0.55,,,
2023-05-01,15:00:00,4220,4557000000,72.11,999.0,,0.564,8524000000,-3955000000,-2335000000
2023-07-31,15:00:00,4220,1368000000,21.63,,25.0,0.566,,,
2023-10-30,15:00:00,4220,2507000000,39.62,,25.0,0.571,3099022000,-2435109000,-2114379000
2024-01-31,15:00:00,4220,5569000000,90.12,,29.0,0.546,,,
2024-01-31,15:00:00,4220,,,,,,,,
2024-04-30,15:00:00,4220,6880000000,114.24,1171.61,,0.557,10753000000,-1668000000,-11120000000
2024-07-31,15:00:00,4220,1868000000,33.97,,34.0,0.563,,,
2024-10-31,15:00:00,4220,2614000000,47.92,,37.0,0.557,5952584000,-2220935000,-3952484000
2024-10-31,15:00:00,4220,,,,,,,,
2025-01-31,14:00:00,4220,5117000000,94.83,,37.0,0.565,,,
2025-02-25,14:00:00,4220,,,,,,,,
2025-04-30,14:00:00,4220,7370000000,137.67,1267.5,,0.557,11547000000,-3152000000,-6512000000
2025-07-31,14:00:00,4220,1473000000,28.96,,41.0,0.554,,,
2025-10-31,14:00:00,4220,3461000000,68.63,,47.0,0.555,7071713000,-306497000,-4748385000
2025-10-31,14:00:00,4220,,,,,,,,
2026-01-30,14:00:00,4220,6006000000,120.76,,52.0,0.562,,,
2026-01-30,14:00:00,4220,,,,,,,,
