DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-04-30,12:00:00,4626,9529000000,334.97,2696.84,,0.425,16312000000,-11603000000,19755000000
2021-08-02,12:00:00,4626,3106000000,110.03,2725.24,,0.425,,,
2021-11-05,12:00:00,4626,6717000000,118.84,1433.14,,0.441,,,
2022-02-08,12:00:00,4626,10360000000,183.3,1479.66,,0.45,,,
2022-04-28,12:00:00,4626,11803000000,209.13,1522.11,,0.452,18308000000,-11258000000,-11279000000
2022-07-27,15:30:00,4626,3619000000,64.47,1591.02,74.0,0.467,,,
2022-11-07,12:00:00,4626,7489000000,133.32,1664.38,74.0,0.471,,,
2023-02-10,12:00:00,4626,10320000000,184.09,1638.34,74.0,0.48,,,
2023-03-17,17:00:00,4626,,,,,,,,
2023-03-17,17:00:00,4626,,,,89.0,,,,
2023-05-01,12:00:00,4626,11405000000,203.71,1663.25,,0.495,22736000000,-13160000000,-13942000000
2023-08-01,12:00:00,4626,2561000000,45.94,1695.45,76.0,0.494,,,
2023-11-06,12:00:00,4626,6232000000,111.64,1780.07,76.0,0.503,,,
2024-02-02,12:00:00,4626,10196000000,182.54,1795.92,76.0,0.491,,,
2024-05-01,12:00:00,4626,8654000000,154.89,1795.14,,0.472,21224000000,-21069000000,8954000000
2024-08-01,12:00:00,4626,4605000000,82.35,1881.77,80.0,0.485,,,
2024-11-06,12:00:00,4626,9209000000,164.52,1892.7,80.0,0.513,,,
2024-11-06,12:00:00,4626,,,,,,,,
2025-02-05,12:00:00,4626,,,,,,,,
2025-02-05,12:00:00,4626,12965000000,231.98,1944.34,80.0,0.543,,,
2025-03-24,12:00:00,4626,,,,190.0,,,,
2025-04-30,12:00:00,4626,10780000000,193.18,1854.68,,0.536,23713000000,-8307000000,-29216000000
2025-08-01,12:00:00,4626,4636000000,83.51,1800.43,290.0,0.533,,,
2025-11-06,12:00:00,4626,11022000000,198.36,1923.2,,0.559,,,
2025-11-06,12:00:00,4626,,,,,,,,
2026-02-04,12:00:00,4626,17447000000,156.93,960.21,,0.555,,,
2026-02-04,12:00:00,4626,,,,,,,,
