DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-12,15:30:00,6254,2618000000,284.77,1429.56,,0.531,5955000000,-433000000,-937000000
2021-08-11,15:30:00,6254,584000000,63.54,1433.58,75.0,0.553,,,
2021-08-11,15:30:00,6254,,,,75.0,,,,
2021-11-12,15:30:00,6254,1539000000,167.31,1531.79,75.0,0.536,-1442621000,553621000,-246056000
2021-10-26,13:30:00,6254,,,,,,,,
2022-02-14,15:30:00,6254,2168000000,235.61,1581.01,85.0,0.521,,,
2022-02-14,15:30:00,6254,,,,85.0,,,,
2022-05-13,15:30:00,6254,3291000000,357.59,1716.1,,0.583,1132000000,134000000,-881000000
2022-08-10,15:30:00,6254,441000000,47.96,1727.29,100.0,0.564,,,
2022-11-14,15:30:00,6254,1257000000,136.42,1802.12,100.0,0.428,8464005000,-38887000,266462000
2022-10-24,15:30:00,6254,,,,,,,,
2023-02-14,15:30:00,6254,2311000000,250.16,1890.47,100.0,0.439,,,
2023-05-15,15:30:00,6254,5806000000,627.6,2277.39,,0.506,4681000000,64000000,-24000000
2023-04-26,15:30:00,6254,,,,,,,,
2023-04-26,15:30:00,6254,,,,150.0,,,,
2023-08-10,15:30:00,6254,1117000000,120.06,2348.06,160.0,0.545,,,
2023-10-24,15:30:00,6254,,,,,,,,
2023-11-14,15:30:00,6254,4061000000,435.51,2698.86,160.0,0.446,-3673296000,574059000,10470501000
2024-02-14,15:30:00,6254,5803000000,621.63,2786.05,160.0,0.43,,,
2024-04-23,15:30:00,6254,,,,250.0,,,,
2024-05-15,15:30:00,6254,7978000000,213.47,760.74,,0.404,-18662000000,386000000,17451000000
2024-08-09,15:30:00,6254,411000000,10.95,752.19,70.0,0.354,,,
2024-10-31,15:30:00,6254,,,,,,,,
2024-11-14,15:30:00,6254,28000000,0.74,721.18,70.0,0.308,-11719066000,-3856923000,12843518000
2025-02-10,17:00:00,6254,,,,,,,,
2025-02-14,15:30:00,6254,2066000000,54.91,763.44,70.0,0.287,,,
2025-04-23,15:30:00,6254,,,,80.0,,,,
2025-05-15,15:30:00,6254,10199000000,270.75,963.39,,0.312,-18729000000,-4215000000,27178000000
2025-06-24,15:30:00,6254,10199000000,270.75,963.39,,0.312,-20202000000,-2742000000,27178000000
2025-06-24,15:30:00,6254,28000000,0.74,721.18,70.0,0.308,-13174088000,-2401901000,12843518000
2025-08-08,15:30:00,6254,464000000,12.27,906.86,70.0,0.331,,,
2025-11-06,12:00:00,6254,,,,,,,,
2025-11-14,15:30:00,6254,1413000000,37.26,951.81,70.0,0.349,5455816000,-1183205000,-6260211000
2026-02-13,15:30:00,6254,2865000000,75.43,996.86,70.0,0.346,,,
