DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-07,16:00:00,8252,,,,,,,,
2021-05-12,15:00:00,8252,2327000000,10.86,1353.4,,0.322,22193000000,-16241000000,-5600000000
2021-08-05,16:00:00,8252,3330000000,15.59,1335.91,52.0,0.314,,,
2021-11-11,16:00:00,8252,12230000000,57.83,1358.84,52.0,0.314,13990000000,-8411000000,-3290000000
2022-02-03,15:00:00,8252,16235000000,77.55,1319.69,52.0,0.288,,,
2022-05-12,15:00:00,8252,17791000000,85.81,1307.04,,0.284,11519000000,-13760000000,770000000
2022-08-05,15:00:00,8252,3843000000,19.2,1301.16,59.0,0.275,,,
2022-11-11,15:00:00,8252,13416000000,67.13,1341.75,59.0,0.279,-14609000000,-11769000000,30658000000
2023-02-07,15:00:00,8252,18479000000,93.19,1311.31,59.0,0.257,,,
2023-05-09,15:00:00,8252,21473000000,109.37,1299.97,,0.256,16717000000,-22382000000,18259000000
2023-08-08,15:00:00,8252,4337000000,22.91,1299.19,101.0,0.252,,,
2023-11-14,15:15:00,8252,11475000000,60.61,1335.24,101.0,0.247,-20326000000,-6114000000,38814000000
2024-02-08,16:00:00,8252,17623000000,93.23,1306.56,101.0,0.233,,,
2024-05-14,15:00:00,8252,24667000000,130.7,1348.13,,0.252,38003000000,-18266000000,-7879000000
2024-08-06,16:00:00,8252,6205000000,33.06,1322.11,106.0,0.228,-76263000000,-5670000000,83339000000
2024-11-12,16:00:00,8252,12149000000,64.81,1362.22,106.0,0.234,-76941000000,-7276000000,75641000000
2025-02-13,15:30:00,8252,18988000000,101.64,1336.12,106.0,0.212,-89586000000,-15873000000,108500000000
2025-05-13,15:30:00,8252,26588000000,143.24,1362.18,,0.234,-4482000000,-13665000000,2838000000
2025-08-05,15:30:00,8252,7920000000,44.12,1349.27,131.0,0.215,-71590000000,-6705000000,79700000000
2025-11-11,15:30:00,8252,14825000000,82.47,1380.82,131.0,0.22,-60430000000,-10491000000,74652000000
2026-02-10,15:30:00,8252,21466000000,119.35,1325.72,131.0,0.197,-89825000000,-14516000000,111243000000
