DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-04-09,16:00:00,6506,18927000000,72.41,942.11,,0.505,39602000000,-9601000000,-20284000000
2021-07-09,16:00:00,6506,10079000000,38.56,,52.0,0.513,,,
2021-10-08,16:00:00,6506,21164000000,80.96,,52.0,0.524,,,
2022-01-11,16:00:00,6506,30774000000,117.73,,52.0,0.524,,,
2022-04-08,16:00:00,6506,38354000000,146.72,1114.08,,0.521,49233000000,-24165000000,-22475000000
2022-07-08,16:00:00,6506,10362000000,39.64,,64.0,0.5,,,
2022-10-07,16:00:00,6506,23707000000,90.69,,64.0,0.512,,,
2023-01-10,16:00:00,6506,37189000000,142.25,,64.0,0.509,,,
2023-04-07,16:00:00,6506,51783000000,198.07,1329.02,,0.532,-2209000000,-19694000000,7197000000
2023-07-07,16:00:00,6506,11665000000,44.62,,64.0,0.533,,,
2023-10-06,16:00:00,6506,24228000000,92.66,,64.0,0.551,,,
2024-01-12,16:00:00,6506,34788000000,133.05,,64.0,0.532,,,
2024-04-05,16:00:00,6506,50687000000,193.87,1527.79,,0.569,54619000000,-29346000000,-29416000000
2024-07-05,16:00:00,6506,9199000000,35.19,,68.0,0.565,,,
2024-10-04,16:00:00,6506,17851000000,68.29,,68.0,0.569,23075000000,-11145000000,353000000
2025-01-10,16:00:00,6506,45484000000,174.22,,68.0,0.575,40413000000,-8926000000,-28119000000
2025-04-04,16:00:00,6506,56987000000,218.62,1662.6,,0.58,56505000000,-21287000000,-15673000000
2025-07-04,16:00:00,6506,6952000000,26.81,,68.0,0.568,15378000000,-11158000000,2521000000
2025-10-03,16:00:00,6506,18247000000,70.36,,68.0,0.584,15804000000,-15625000000,-11491000000
2026-01-09,16:00:00,6506,25544000000,98.49,,68.0,0.582,31515000000,-35707000000,-13600000000
