DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-13,15:00:00,2201,13405000000,266.52,2445.53,,0.609,12127000000,-19862000000,-4084000000
2021-08-11,15:00:00,2201,4830000000,96.04,,80.0,0.598,,,
2021-11-10,15:00:00,2201,9544000000,189.75,,80.0,0.615,17110000000,-10862000000,-4343000000
2022-02-09,15:00:00,2201,12515000000,248.85,,80.0,0.604,,,
2022-02-28,16:30:00,2201,,,,,,,,
2022-05-13,15:00:00,2201,27773000000,552.59,2603.95,,0.607,24825000000,9312000000,-5943000000
2022-08-10,15:00:00,2201,3408000000,69.26,,90.0,0.62,,,
2022-11-10,15:00:00,2201,6584000000,134.83,,90.0,0.613,1127000000,-6468000000,-12090000000
2023-02-10,15:00:00,2201,8857000000,182.74,,90.0,0.578,,,
2023-05-11,15:00:00,2201,10059000000,208.77,2645.25,,0.607,-2966000000,-14209000000,-7348000000
2023-08-08,15:00:00,2201,4322000000,93.36,,105.0,0.583,,,
2023-11-10,15:00:00,2201,10260000000,222.56,,,0.581,17868000000,-8427000000,-10388000000
2024-02-08,15:00:00,2201,13985000000,152.33,,,0.601,,,
2024-05-10,15:00:00,2201,15154000000,165.6,1448.01,,0.587,30174000000,-5345000000,-14073000000
2024-08-08,15:00:00,2201,4880000000,54.24,,60.0,0.605,,,
2024-11-12,15:30:00,2201,10631000000,118.35,,60.0,0.616,10796000000,-7285000000,-7749000000
2025-02-10,15:30:00,2201,13601000000,152.95,,60.0,0.604,,,
2025-05-09,15:30:00,2201,17710000000,200.85,1523.09,,0.623,10763000000,-9837000000,-18008000000
2025-08-07,15:30:00,2201,5046000000,59.62,,65.0,0.593,,,
2025-11-12,15:30:00,2201,11031000000,130.82,,65.0,0.612,14984000000,-5236000000,-10225000000
2026-02-10,15:30:00,2201,15554000000,184.68,,65.0,0.606,,,
